,0,1
0,User_count_SUM,14316560
1,N_1_to_last2_ALL_SUM,30227369
2,U_1_to_last2_ALL_SUM,3918234
3,S_1_to_last2_ALL_SUM,1151684
4,length_password_ALL_SUM,125277303
